133231655208722213,0.996350,-0.034057,0.082266,-3.550273,0.085614,0.105450,-0.990635,3.125495,0.024389,0.993515,0.107884,1.613195,0.000000,0.000000,0.000000,1.000000
133231655209055409,0.996284,-0.036107,0.082185,-3.553287,0.085840,0.108564,-0.990278,3.131664,0.026159,0.993108,0.111161,1.612101,0.000000,0.000000,0.000000,1.000000
133231655209388605,0.996273,-0.036522,0.082138,-3.556981,0.085863,0.109408,-0.990184,3.138057,0.026503,0.993001,0.112037,1.611391,0.000000,0.000000,0.000000,1.000000
133231655209721802,0.996410,-0.035122,0.081081,-3.561279,0.084622,0.108186,-0.990425,3.144610,0.025340,0.993184,0.110672,1.610872,0.000000,0.000000,0.000000,1.000000
133231655210054997,0.996672,-0.033633,0.078450,-3.566328,0.081819,0.107283,-0.990758,3.151200,0.024232,0.993332,0.109582,1.610193,0.000000,0.000000,0.000000,1.000000
133231655210388194,0.997040,-0.033124,0.073841,-3.572110,0.077183,0.107294,-0.991129,3.157775,0.024234,0.993349,0.109440,1.609128,0.000000,0.000000,0.000000,1.000000
133231655210721390,0.997466,-0.034006,0.067424,-3.578644,0.070948,0.109102,-0.991397,3.164357,0.025683,0.993122,0.111149,1.607850,0.000000,0.000000,0.000000,1.000000
133231655211054587,0.997909,-0.035435,0.059687,-3.585828,0.063387,0.108055,-0.992024,3.171081,0.028027,0.993187,0.109992,1.607481,0.000000,0.000000,0.000000,1.000000
133231655211387783,0.998335,-0.036023,0.051653,-3.593409,0.055361,0.104658,-0.992869,3.178058,0.029683,0.993530,0.106403,1.607795,0.000000,0.000000,0.000000,1.000000
133231655211720979,0.998724,-0.036574,0.043044,-3.601225,0.046638,0.097840,-0.994012,3.185573,0.031466,0.994205,0.099355,1.609019,0.000000,0.000000,0.000000,1.000000
133231655212054175,0.998974,-0.037594,0.035751,-3.609325,0.039357,0.094233,-0.994674,3.193547,0.033346,0.994516,0.095556,1.610417,0.000000,0.000000,0.000000,1.000000
133231655212387371,0.999190,-0.037778,0.028875,-3.617369,0.032502,0.093442,-0.994996,3.201920,0.034211,0.994583,0.094540,1.611955,0.000000,0.000000,0.000000,1.000000
133231655212720568,0.999396,-0.036791,0.022233,-3.625212,0.025780,0.093046,-0.995230,3.210586,0.033867,0.994656,0.093888,1.613554,0.000000,0.000000,0.000000,1.000000
133231655213053764,0.999566,-0.035284,0.016272,-3.632910,0.019738,0.094112,-0.995268,3.219237,0.032906,0.994610,0.094722,1.614596,0.000000,0.000000,0.000000,1.000000
133231655213386960,0.999694,-0.033736,0.010745,-3.640291,0.014114,0.094884,-0.995291,3.227898,0.031879,0.994589,0.095288,1.614948,0.000000,0.000000,0.000000,1.000000
133231655213720157,0.999771,-0.032690,0.005392,-3.647206,0.008647,0.093703,-0.995465,3.236573,0.031357,0.994734,0.093926,1.614733,0.000000,0.000000,0.000000,1.000000
133231655214053353,0.999781,-0.032850,0.000247,-3.653481,0.003484,0.092007,-0.995654,3.245286,0.032006,0.994888,0.092067,1.614001,0.000000,0.000000,0.000000,1.000000
133231655214386549,0.999731,-0.034137,-0.003765,-3.659164,-0.000420,0.091246,-0.995730,3.254130,0.033655,0.994915,0.091176,1.613029,0.000000,0.000000,0.000000,1.000000
133231655214719745,0.999632,-0.036451,-0.007040,-3.664139,-0.003430,0.092353,-0.995623,3.263168,0.036261,0.994733,0.092164,1.611977,0.000000,0.000000,0.000000,1.000000
133231655215052942,0.999508,-0.039234,-0.009300,-3.668337,-0.005349,0.094208,-0.995440,3.272580,0.039249,0.994454,0.093923,1.611411,0.000000,0.000000,0.000000,1.000000
133231655215386138,0.999426,-0.040776,-0.011272,-3.671667,-0.007153,0.094562,-0.995396,3.282300,0.040971,0.994360,0.094189,1.611892,0.000000,0.000000,0.000000,1.000000
133231655215719334,0.999393,-0.040861,-0.013600,-3.674077,-0.009474,0.094320,-0.995399,3.292448,0.041272,0.994379,0.093850,1.612889,0.000000,0.000000,0.000000,1.000000
133231655216052530,0.999368,-0.040654,-0.015918,-3.675781,-0.011849,0.093235,-0.995475,3.303042,0.041271,0.994491,0.092671,1.613911,0.000000,0.000000,0.000000,1.000000
133231655216385727,0.999373,-0.039553,-0.018192,-3.676839,-0.014300,0.091202,-0.995632,3.314154,0.040357,0.994723,0.090558,1.614604,0.000000,0.000000,0.000000,1.000000
133231655216718923,0.999395,-0.038078,-0.020023,-3.677406,-0.016309,0.089923,-0.995717,3.325939,0.039033,0.994896,0.089228,1.614707,0.000000,0.000000,0.000000,1.000000
133231655217052119,0.999420,-0.036787,-0.021164,-3.677481,-0.017585,0.089279,-0.995753,3.338419,0.037840,0.995002,0.088562,1.614412,0.000000,0.000000,0.000000,1.000000
133231655217385316,0.999478,-0.034855,-0.021640,-3.676933,-0.018204,0.090010,-0.995677,3.351607,0.035972,0.995003,0.089310,1.613805,0.000000,0.000000,0.000000,1.000000
133231655217718512,0.999562,-0.032491,-0.021474,-3.675963,-0.018189,0.091775,-0.995516,3.365461,0.033637,0.994921,0.091125,1.612883,0.000000,0.000000,0.000000,1.000000
133231655218051708,0.999638,-0.030245,-0.021232,-3.674284,-0.018074,0.094190,-0.995292,3.379902,0.031424,0.994765,0.093589,1.611589,0.000000,0.000000,0.000000,1.000000
133231655218384904,0.999697,-0.028296,-0.021113,-3.671790,-0.018049,0.097149,-0.995008,3.394875,0.029529,0.994537,0.096587,1.609775,0.000000,0.000000,0.000000,1.000000
133231655218718101,0.999771,-0.025759,-0.020872,-3.668524,-0.018021,0.098363,-0.994889,3.410431,0.027005,0.994485,0.097853,1.607935,0.000000,0.000000,0.000000,1.000000
133231655219051297,0.999841,-0.022779,-0.021000,-3.664319,-0.018431,0.098747,-0.994844,3.426515,0.024062,0.994518,0.098288,1.606141,0.000000,0.000000,0.000000,1.000000
133231655219384493,0.999890,-0.020506,-0.021003,-3.659279,-0.018630,0.099925,-0.994722,3.443020,0.021824,0.994448,0.099507,1.604187,0.000000,0.000000,0.000000,1.000000
133231655219717689,0.999945,-0.019498,-0.019267,-3.653665,-0.016912,0.104180,-0.994317,3.459895,0.020723,0.994031,0.103817,1.602370,0.000000,0.000000,0.000000,1.000000
133231655220050885,0.999992,-0.018934,-0.017275,-3.647597,-0.015000,0.103723,-0.994395,3.477133,0.019949,0.994088,0.103409,1.602176,0.000000,0.000000,0.000000,1.000000
133231655220384082,1.000066,-0.017812,-0.013868,-3.641198,-0.011699,0.105224,-0.994282,3.494508,0.018499,0.993951,0.104989,1.602813,0.000000,0.000000,0.000000,1.000000
133231655220717278,1.000118,-0.016724,-0.011263,-3.634638,-0.009219,0.105456,-0.994283,3.512018,0.017146,0.993945,0.105280,1.604446,0.000000,0.000000,0.000000,1.000000
133231655221050474,1.000141,-0.016125,-0.009948,-3.628060,-0.007944,0.107245,-0.994103,3.529365,0.016427,0.993763,0.107097,1.606599,0.000000,0.000000,0.000000,1.000000
133231655221383670,1.000129,-0.016874,-0.009999,-3.621674,-0.007935,0.106135,-0.994222,3.546539,0.017168,0.993871,0.105979,1.609439,0.000000,0.000000,0.000000,1.000000
133231655221716867,1.000078,-0.019468,-0.010419,-3.615643,-0.008124,0.103828,-0.994464,3.563416,0.019770,0.994068,0.103644,1.611714,0.000000,0.000000,0.000000,1.000000
133231655222050064,0.999985,-0.023905,-0.010013,-3.610235,-0.007259,0.103901,-0.994463,3.579655,0.024138,0.993966,0.103692,1.612365,0.000000,0.000000,0.000000,1.000000
133231655222383259,0.999850,-0.029216,-0.009392,-3.605347,-0.006073,0.104490,-0.994410,3.595484,0.029356,0.993766,0.104262,1.612195,0.000000,0.000000,0.000000,1.000000
133231655222716455,0.999716,-0.033595,-0.009000,-3.601052,-0.005204,0.105126,-0.994347,3.610972,0.033671,0.993562,0.104886,1.612025,0.000000,0.000000,0.000000,1.000000
133231655223049652,0.999646,-0.035643,-0.008849,-3.597303,-0.004786,0.106572,-0.994195,3.626189,0.035698,0.993339,0.106328,1.612326,0.000000,0.000000,0.000000,1.000000
133231655223382848,0.999596,-0.036462,-0.010933,-3.593915,-0.006713,0.108126,-0.994016,3.641288,0.036745,0.993142,0.107802,1.613333,0.000000,0.000000,0.000000,1.000000
133231655223716044,0.999491,-0.037376,-0.016170,-3.590622,-0.011752,0.109921,-0.993774,3.656160,0.038240,0.992912,0.109392,1.614648,0.000000,0.000000,0.000000,1.000000
133231655224049241,0.999261,-0.038797,-0.024770,-3.587229,-0.020207,0.108501,-0.993794,3.671038,0.040562,0.993015,0.107611,1.615994,0.000000,0.000000,0.000000,1.000000
133231655224382437,0.998883,-0.039542,-0.036211,-3.583906,-0.031623,0.105785,-0.993788,3.686009,0.042445,0.993279,0.104399,1.616915,0.000000,0.000000,0.000000,1.000000
133231655224715633,0.998271,-0.040231,-0.049769,-3.580666,-0.045116,0.104139,-0.993441,3.701314,0.044467,0.993426,0.102137,1.617086,0.000000,0.000000,0.000000,1.000000
133231655225048829,0.997494,-0.041121,-0.062893,-3.578029,-0.058083,0.104197,-0.992761,3.716951,0.046694,0.993384,0.101550,1.616621,0.000000,0.000000,0.000000,1.000000
133231655225382026,0.996641,-0.041282,-0.075136,-3.576061,-0.070250,0.104239,-0.991971,3.732952,0.048100,0.993373,0.100999,1.615935,0.000000,0.000000,0.000000,1.000000
133231655225715222,0.995655,-0.041111,-0.087312,-3.574604,-0.082391,0.104156,-0.991045,3.749580,0.049154,0.993389,0.100335,1.614960,0.000000,0.000000,0.000000,1.000000
133231655226048418,0.994593,-0.039262,-0.099420,-3.573639,-0.094592,0.104898,-0.989876,3.766547,0.048612,0.993384,0.100645,1.613529,0.000000,0.000000,0.000000,1.000000
133231655226381614,0.993247,-0.035375,-0.113358,-3.572977,-0.108735,0.107412,-0.988152,3.783815,0.046453,0.993259,0.102875,1.611522,0.000000,0.000000,0.000000,1.000000
133231655226714810,0.991364,-0.030255,-0.130090,-3.572679,-0.125749,0.110963,-0.985738,3.801286,0.043582,0.993035,0.106244,1.609374,0.000000,0.000000,0.000000,1.000000
133231655227048007,0.988680,-0.024876,-0.150111,-3.572705,-0.146075,0.114565,-0.982519,3.819198,0.040966,0.992771,0.109689,1.607378,0.000000,0.000000,0.000000,1.000000
133231655227381203,0.985012,-0.019778,-0.173210,-3.573110,-0.169515,0.116373,-0.978533,3.837363,0.038842,0.992673,0.111345,1.605782,0.000000,0.000000,0.000000,1.000000
133231655227714400,0.980262,-0.014109,-0.198816,-3.574003,-0.195476,0.119229,-0.973334,3.855615,0.036774,0.992426,0.114202,1.604050,0.000000,0.000000,0.000000,1.000000
133231655228047596,0.974284,-0.007096,-0.226629,-3.575363,-0.223669,0.125567,-0.966442,3.873744,0.034656,0.991714,0.120848,1.602151,0.000000,0.000000,0.000000,1.000000
133231655228380792,0.966578,-0.000323,-0.257614,-3.577210,-0.255063,0.130315,-0.958000,3.891837,0.033227,0.991123,0.125993,1.602329,0.000000,0.000000,0.000000,1.000000
133231655228713988,0.957395,0.006335,-0.289816,-3.579130,-0.287616,0.136341,-0.947887,3.909531,0.032862,0.990287,0.132489,1.604187,0.000000,0.000000,0.000000,1.000000
